1558103966.441:505904298,91EF8875-78B1-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r /tmp/grains /tmp/hsperfdata_darpa /tmp/jna-95354950 /tmp/minion /tmp/nodeexporter /tmp/resource-2679455198775069532 /tmp/resource-3259361836296904187 /tmp/tmux-0 admin@128.55.12.77:.,ta1-cadets-2
1558103326.121:504722300,14468295-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,23AE53AA-475A-775A-9A47-37F3AA772422,/usr/lib/libgssapi.so.10,ta1-cadets-2
1558103326.121:504722298,14468295-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,9F9AEA69-4556-F35D-9645-7D751DF345F6,/usr/lib/libgssapi_krb5.so.10,ta1-cadets-2
1558103326.121:504722296,14468295-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,7BB898FC-A586-1E5C-86A5-A7054C1E3DC4,/usr/lib/libblacklist.so.0,ta1-cadets-2
1558103326.121:504722294,14468295-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,587E67A7-39FE-6E5B-BE39-C7D97B6ECB13,/usr/lib/libbsm.so.3,ta1-cadets-2
1558103326.121:504722292,14468295-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,AFF42659-F08F-5F51-8FF0-EB8B315F0779,/lib/libutil.so.9,ta1-cadets-2
1558103326.121:504722290,14468295-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,403C38D2-1E20-5058-A01E-5AD9B850311F,/usr/lib/libprivatessh.so.5,ta1-cadets-2
1558103326.121:504722288,14468295-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,E1ACD559-0CD9-5357-990C-2891875394A8,/usr/lib/libpam.so.6,ta1-cadets-2
1558103326.121:504722286,14468295-78B0-11E9-B41B-D4AE52C1DBD3:sshd,READ,738B7C9F-D3EE-6A5F-AED3-FF407F6A7609,/var/run/ld-elf.so.hints,ta1-cadets-2
1558103326.121:504722283,14468295-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-2
1558103326.121:504722282,14468295-78B0-11E9-B41B-D4AE52C1DBD3:sshd,EXECUTE,33B6DB1F-890B-215D-8B89-5E53ED2177B7,/usr/sbin/sshd -R,ta1-cadets-2
1558103323.591:504715588,12C5095A-78B0-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r /tmp/grains /tmp/hsperfdata_darpa /tmp/jna-95354950 /tmp/minion /tmp/nodeexporter /tmp/resource-2679455198775069532 /tmp/resource-3259361836296904187 /tmp/tmux-0 admin@128.55.12.110:./files/,ta1-cadets-2
1558103323.591:504714427,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,FORK,12C5095A-78B0-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103323.591:504714425,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,OPEN,26B028D3-213B-2C56-BB21-5235562CB9A5,/tmp/,ta1-cadets-2
1558103314.791:504692708,0D7DC547-78B0-11E9-B41B-D4AE52C1DBD3:sshd,FORK,0D857332-78B0-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103314.741:504692690,0D7DC547-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558103314.741:504692688,0D7DC547-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,48E7AE8E-A074-F555-B4A0-2052C5F58A74,/home/admin/.login_conf,ta1-cadets-2
1558103314.741:504692681,0D7DC547-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558103314.741:504692679,0D7DC547-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,48E7AE8E-A074-F555-B4A0-2052C5F58A74,/home/admin/.login_conf,ta1-cadets-2
1558103314.741:504692669,0D7DC547-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,F5A81F19-1907-7454-8719-281FF474EA17,/etc/group,ta1-cadets-2
1558103314.921:504691191,0D98FFF5-78B0-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r /tmp/grains /tmp/hsperfdata_darpa /tmp/jna-95354950 /tmp/minion /tmp/nodeexporter /tmp/resource-2679455198775069532 /tmp/resource-3259361836296904187 /tmp/tmux-0 admin@128.55.12.110:./backup/,ta1-cadets-2
1558103314.921:504691190,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,FORK,0D98FFF5-78B0-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103314.921:504691188,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,OPEN,26B028D3-213B-2C56-BB21-5235562CB9A5,/tmp/,ta1-cadets-2
1558103314.811:504691046,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,READ,BC7891F4-BA5A-6654-9ABA-1E90A4665580,/home/admin/.bash_history,ta1-cadets-2
1558103314.811:504691042,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,READ,BC7891F4-BA5A-6654-9ABA-1E90A4665580,/home/admin/.bash_history,ta1-cadets-2
1558103314.801:504691039,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,FORK,0D87EED4-78B0-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103314.801:504691038,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,FORK,0D8777B9-78B0-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103314.801:504691036,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,READ,2098A5AB-8D2C-3454-AC8D-5EBC2434AD08,/home/admin/.profile,ta1-cadets-2
1558103314.801:504691033,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,READ,9A5D9EB6-F5DD-9C57-9DF5-E29C679C4DC3,/etc/profile,ta1-cadets-2
1558103314.801:504691027,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,READ,4F68FD9F-F710-3758-90F7-87E53837B0F3,/usr/share/misc/termcap.db,ta1-cadets-2
1558103314.801:504691014,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,READ,15D7DD48-70AF-7657-AF70-1CEF4776FAB6,/etc/pwd.db,ta1-cadets-2
1558103314.801:504691010,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,READ,816E6A3D-1172-585C-B211-BC4D3C585A59,/etc/nsswitch.conf,ta1-cadets-2
1558103314.801:504691007,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,OPEN,ED281817-20F6-7E52-B620-7E7B827E05AF,/dev/tty,ta1-cadets-2
1558103314.801:504691002,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,OPEN,F410BE96-4C0C-765E-8C4C-6F0E2E760020,/dev/hpet0,ta1-cadets-2
1558103314.791:504690988,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,OPEN,680AFF23-5240-8954-8052-DB7044890360,/lib/libc.so.7,ta1-cadets-2
1558103314.791:504690978,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,OPEN,970A4F19-8EB0-BA55-B08E-91C775BA02B5,/usr/lib/libdl.so.1,ta1-cadets-2
1558103314.791:504690968,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,OPEN,7E48A854-81F9-5754-B981-FDA0F457BA6C,/usr/local/lib/libintl.so.8,ta1-cadets-2
1558103314.791:504690958,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,OPEN,FB9FD49A-C575-DA5B-B5C5-11966BDA15C8,/lib/libncurses.so.8,ta1-cadets-2
1558103314.791:504690955,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,READ,738B7C9F-D3EE-6A5F-AED3-FF407F6A7609,/var/run/ld-elf.so.hints,ta1-cadets-2
1558103314.791:504690952,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:bash,READ,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-2
1558103314.791:504690950,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:sshd,EXECUTE,DC93405E-EB5D-E654-9DEB-281F44E63AD8,-bash,ta1-cadets-2
1558103314.791:504690944,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558103314.791:504690942,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,48E7AE8E-A074-F555-B4A0-2052C5F58A74,/home/admin/.login_conf,ta1-cadets-2
1558103314.791:504690938,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,2B4B2344-3D87-1A5A-873D-36F59A1A7665,/etc/motd,ta1-cadets-2
1558103314.791:504690935,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,ED281817-20F6-7E52-B620-7E7B827E05AF,/dev/tty,ta1-cadets-2
1558103314.791:504690933,0D857332-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,ED281817-20F6-7E52-B620-7E7B827E05AF,/dev/pts/0,ta1-cadets-2
1558103314.741:504690880,0D5231FE-78B0-11E9-B41B-D4AE52C1DBD3:sshd,FORK,0D7DC547-78B0-11E9-B41B-D4AE52C1DBD3,sshd,ta1-cadets-2
1558103314.731:504690778,0D5231FE-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,A901490D-1FA2-AF50-A21F-868A70AFC6E2,/etc/security/audit_event,ta1-cadets-2
1558103314.731:504690777,0D5231FE-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D44C2740-A6DD-2056-9DA6-2C2E86207843,/etc/security/audit_control,ta1-cadets-2
1558103314.731:504690773,0D5231FE-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D44C2740-A6DD-2056-9DA6-2C2E86207843,/etc/security/audit_control,ta1-cadets-2
1558103314.731:504690771,0D5231FE-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D6BFF2A5-44AC-4D5D-AC44-0959ED4DC0F8,/etc/security/audit_class,ta1-cadets-2
1558103314.731:504690770,0D5231FE-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D8F507F7-4B0E-C952-8E4B-830F52C98AFF,/etc/security/audit_user,ta1-cadets-2
1558103314.731:504690761,0D5231FE-78B0-11E9-B41B-D4AE52C1DBD3:sshd,CONNECT,0D7CAAC2-78B0-11E9-B41B-D4AE52C1DBD3,/var/run/logpriv,ta1-cadets-2
1558103314.611:504690722,0D5231FE-78B0-11E9-B41B-D4AE52C1DBD3:sshd,CONNECT,0D6A2C1F-78B0-11E9-B41B-D4AE52C1DBD3,/var/run/logpriv,ta1-cadets-2
1558103314.611:504690720,0D5231FE-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,3C654629-ACBD-2E5E-BDAC-AA8C0E2E30C4,/usr/share/zoneinfo/posixrules,ta1-cadets-2
1558103314.611:504690718,0D5231FE-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,8B37ED08-DC01-7D55-81DC-2D0B857DAE7B,/usr/share/zoneinfo/UTC,ta1-cadets-2
1558103314.611:504690716,0D5231FE-78B0-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558103314.451:504690704,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,0D5231FE-78B0-11E9-B41B-D4AE52C1DBD3,sshd,ta1-cadets-2
1558103314.451:504690699,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:38064,ta1-cadets-2
1558103307.691:504666533,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,094AE225-78B0-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103307.691:504666528,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:38054,ta1-cadets-2
1558103306.421:504656429,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,0888E922-78B0-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103306.421:504656424,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:38052,ta1-cadets-2
1558103295.821:504632552,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,0237660A-78B0-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558103295.821:504632547,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:60796,ta1-cadets-3
1558103293.298:504629713,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,00B6194B-78B0-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103293.298:504629708,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.110:35478,ta1-cadets-1
1558103286.139:504623725,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,FC71C1E1-78AF-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103286.139:504623720,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:59136,ta1-cadets-1
1558103284.711:504623040,FB986E26-78AF-11E9-B129-6C2B597E484C:bash,EXECUTE,EB3C59D2-D408-C758-88D4-48C2F8C7517B,hostname,ta1-cadets-3
1558103282.109:504621054,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,FA0B99C5-78AF-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103282.109:504621049,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:59130,ta1-cadets-1
1558103281.040:504618921,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,F9684B83-78AF-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558103281.040:504618916,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.75:29644,ta1-cadets-3
1558103280.561:504617795,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,F91E386D-78AF-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103280.561:504617790,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:38026,ta1-cadets-2
1558103275.980:504604102,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,F6645B8C-78AF-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558103275.980:504604097,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:60772,ta1-cadets-3
1558103276.508:504600678,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,F6B4FC40-78AF-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103276.508:504600673,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.106:18700,ta1-cadets-1
1558103268.290:504577955,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,F1CE2986-78AF-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558103268.290:504577950,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:60766,ta1-cadets-3
1558103260.220:504546106,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,ECFF171C-78AF-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558103260.220:504546101,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:60762,ta1-cadets-3
1558103256.240:504535604,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,EA9F8D4C-78AF-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558103256.240:504535599,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:60758,ta1-cadets-3
1558103250.020:504526883,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,E6EAFFE9-78AF-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558103250.020:504526878,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:60754,ta1-cadets-3
1558103238.439:504436233,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,E002D3CD-78AF-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103238.439:504436228,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:59096,ta1-cadets-1
1558103236.739:504425507,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,DF001335-78AF-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103236.739:504425502,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:59090,ta1-cadets-1
1558103228.688:504381808,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,DA33603F-78AF-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103228.688:504381803,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:59084,ta1-cadets-1
1558103220.399:504367942,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,D54332AD-78AF-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103220.399:504367937,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:59076,ta1-cadets-1
1558103216.149:504364659,D2BA9715-78AF-11E9-A28B-D4AE52C1DBD3:bash,EXECUTE,8FA40B6F-BAF5-AF51-B5BA-4F9291AFCEAC,whoami,ta1-cadets-1
1558103216.149:504364029,D2829F92-78AF-11E9-A28B-D4AE52C1DBD3:bash,FORK,D2BA9715-78AF-11E9-A28B-D4AE52C1DBD3,bash,ta1-cadets-1
1558103215.279:504360704,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,D235E543-78AF-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103215.279:504360699,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:59072,ta1-cadets-1
1558103200.551:504256680,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,C96D7FCC-78AF-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103200.541:504256675,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:37962,ta1-cadets-2
1558103182.169:504207140,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,BE79CF46-78AF-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103182.169:504207135,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:59054,ta1-cadets-1
1558103144.439:504099844,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,A7FC604F-78AF-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103144.439:504099839,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:59030,ta1-cadets-1
1558103132.570:504058256,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,A0E92D5F-78AF-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558103132.570:504058251,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:60672,ta1-cadets-3
1558103125.790:504038139,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,9CDF4DDC-78AF-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558103125.790:504038134,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:60664,ta1-cadets-3
1558103093.090:503971940,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,89607CF3-78AF-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558103093.090:503971935,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:60638,ta1-cadets-3
1558103089.290:503965611,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,871CDC9F-78AF-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558103089.290:503965606,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:60634,ta1-cadets-3
1558103058.609:503915145,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,74D3CD59-78AF-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103058.609:503915140,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:58962,ta1-cadets-1
1558103050.381:503880099,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,6FEBE720-78AF-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558103050.381:503880094,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:37854,ta1-cadets-2
1558103020.658:503789584,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,5E342401-78AF-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103020.649:503789579,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:58932,ta1-cadets-1
1558103005.259:503773396,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,550768B6-78AF-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558103005.259:503772970,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:58918,ta1-cadets-1
1558102970.301:503621015,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,40310A86-78AF-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102970.301:503621010,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:37798,ta1-cadets-2
1558102965.011:503607240,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,3D0A0343-78AF-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102965.011:503607235,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:37790,ta1-cadets-2
1558102956.241:503591113,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,37CF532C-78AF-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102956.241:503591108,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:37782,ta1-cadets-2
1558102952.611:503584856,35A538BD-78AF-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,588E0C7A-F996-4D59-96F9-E63F194DA5E2,ps -aux,ta1-cadets-2
1558102951.281:503583388,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,34DB1932-78AF-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102951.281:503583383,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:37778,ta1-cadets-2
1558102950.461:503580147,345D3AE3-78AF-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,588E0C7A-F996-4D59-96F9-E63F194DA5E2,ps -aux,ta1-cadets-2
1558102950.461:503580146,3457E180-78AF-11E9-B41B-D4AE52C1DBD3:bash,FORK,345D3AE3-78AF-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558102950.451:503580132,3457E180-78AF-11E9-B41B-D4AE52C1DBD3:bash,READ,C428A69B-5F41-D254-815F-D56D94D2933C,/home/admin/.bash_history,ta1-cadets-2
1558102950.451:503580128,3457E180-78AF-11E9-B41B-D4AE52C1DBD3:bash,READ,C428A69B-5F41-D254-815F-D56D94D2933C,/home/admin/.bash_history,ta1-cadets-2
1558102950.441:503580084,3457E180-78AF-11E9-B41B-D4AE52C1DBD3:bash,FORK,345A82E3-78AF-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102950.441:503580083,3457E180-78AF-11E9-B41B-D4AE52C1DBD3:bash,FORK,345A092C-78AF-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102950.441:503580081,3457E180-78AF-11E9-B41B-D4AE52C1DBD3:bash,READ,2098A5AB-8D2C-3454-AC8D-5EBC2434AD08,/home/admin/.profile,ta1-cadets-2
1558102950.441:503580078,3457E180-78AF-11E9-B41B-D4AE52C1DBD3:bash,READ,9A5D9EB6-F5DD-9C57-9DF5-E29C679C4DC3,/etc/profile,ta1-cadets-2
1558102950.441:503580027,3457E180-78AF-11E9-B41B-D4AE52C1DBD3:bash,READ,4F68FD9F-F710-3758-90F7-87E53837B0F3,/usr/share/misc/termcap.db,ta1-cadets-2
1558102950.431:503580014,3457E180-78AF-11E9-B41B-D4AE52C1DBD3:bash,READ,15D7DD48-70AF-7657-AF70-1CEF4776FAB6,/etc/pwd.db,ta1-cadets-2
1558102950.431:503580010,3457E180-78AF-11E9-B41B-D4AE52C1DBD3:bash,READ,816E6A3D-1172-585C-B211-BC4D3C585A59,/etc/nsswitch.conf,ta1-cadets-2
